Point ID,arc_length,ClosestId(0),Distance(0),p,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,Thrust_exit_plane,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
726,0.0130244,2,5.72111e+06,76349.6,0.162,0.0130244,0,0.162523,0.0820843,2321.82,309.31,2016.58,78.6709,0,2018.11,1
727,0.0130424,2,1.31402e+07,77582.7,0.162,0.0130424,0,0.162524,0.0831476,2329.17,316.957,2022.57,87.3506,0,2024.45,1
728,0.0130603,3,1.88391e+07,78815.7,0.162,0.0130603,0,0.162526,0.0842109,2336.52,324.605,2028.56,96.0302,0,2030.84,1
729,0.0130783,3,9.65514e+06,80048.8,0.162,0.0130783,0,0.162527,0.0852742,2343.88,332.252,2034.56,104.71,0,2037.25,1
730,0.0130962,3,3.51273e+06,81281.8,0.162,0.0130962,0,0.162528,0.0863374,2351.23,339.899,2040.55,113.389,0,2043.7,1
731,0.0131141,3,411266,82514.9,0.162,0.0131141,0,0.16253,0.0874007,2358.58,347.547,2046.54,122.069,0,2050.18,1
732,0.0131321,3,351162,83747.9,0.162,0.0131321,0,0.162531,0.0884639,2365.93,355.194,2052.54,130.748,0,2056.7,1
733,0.01315,3,3.27446e+06,84965,0.162,0.01315,0,0.162533,0.0895129,2373.17,362.746,2058.43,139.404,0,2063.14,1
734,0.013168,3,7.25592e+06,85849.2,0.162,0.013168,0,0.162534,0.0902627,2377.96,368.3,2062.07,147.552,0,2067.34,1
735,0.0131859,3,1.2801e+07,86733.3,0.162,0.0131859,0,0.162536,0.0910126,2382.75,373.854,2065.72,155.701,0,2071.58,1
736,0.0132038,4,1.91194e+07,87617.4,0.162,0.0132038,0,0.162537,0.0917624,2387.54,379.408,2069.36,163.85,0,2075.84,1
737,0.0132218,4,1.21705e+07,88501.5,0.162,0.0132218,0,0.162539,0.0925122,2392.33,384.963,2073.01,171.999,0,2080.13,1
738,0.0132397,4,6.78511e+06,89385.6,0.162,0.0132397,0,0.16254,0.0932621,2397.12,390.517,2076.65,180.148,0,2084.45,1
739,0.0132577,4,2.96331e+06,90269.7,0.162,0.0132577,0,0.162542,0.0940119,2401.92,396.071,2080.3,188.297,0,2088.8,1
740,0.0132756,4,705088,91153.8,0.162,0.0132756,0,0.162543,0.0947617,2406.71,401.625,2083.95,196.445,0,2093.18,1
741,0.0132935,4,10427.4,92037.9,0.162,0.0132935,0,0.162545,0.0955116,2411.5,407.179,2087.59,204.594,0,2097.59,1
742,0.0133115,4,879332,92922,0.162,0.0133115,0,0.162546,0.0962614,2416.29,412.733,2091.24,212.743,0,2102.03,1
743,0.0133294,4,3.3118e+06,93806.1,0.162,0.0133294,0,0.162547,0.0970112,2421.08,418.288,2094.88,220.892,0,2106.5,1
744,0.0133474,4,4.28028e+06,94055.4,0.162,0.0133474,0,0.162549,0.0972229,2422.18,419.767,2095.68,224.103,0,2107.63,1
745,0.0133653,4,4.30255e+06,94060.7,0.162,0.0133653,0,0.16255,0.0972278,2421.87,419.681,2095.39,225.417,0,2107.48,1
746,0.0133832,4,4.32492e+06,94066,0.162,0.0133832,0,0.162552,0.0972327,2421.55,419.594,2095.09,226.731,0,2107.33,1
747,0.0134012,4,4.34731e+06,94071.4,0.162,0.0134012,0,0.162553,0.0972376,2421.24,419.508,2094.8,228.045,0,2107.18,1
748,0.0134191,4,4.36976e+06,94076.7,0.162,0.0134191,0,0.162555,0.0972425,2420.92,419.421,2094.51,229.358,0,2107.03,1
749,0.0134371,4,4.39227e+06,94082,0.162,0.0134371,0,0.162556,0.0972473,2420.61,419.335,2094.21,230.672,0,2106.88,1
750,0.013455,4,4.41488e+06,94087.3,0.162,0.013455,0,0.162558,0.0972522,2420.29,419.248,2093.92,231.986,0,2106.73,1
751,0.0134729,4,4.43751e+06,94092.6,0.162,0.0134729,0,0.162559,0.0972571,2419.97,419.162,2093.62,233.3,0,2106.58,1
752,0.0134909,4,4.46021e+06,94098,0.162,0.0134909,0,0.162561,0.097262,2419.66,419.076,2093.33,234.614,0,2106.44,1
753,0.0135088,4,4.48299e+06,94103.3,0.162,0.0135088,0,0.162562,0.0972669,2419.34,418.989,2093.04,235.928,0,2106.29,1
754,0.0135268,4,3.68419e+06,93905,0.162,0.0135268,0,0.162564,0.0971016,2418.11,417.59,2091.82,237.093,0,2105.21,1
755,0.0135447,4,2.00505e+06,93400.1,0.162,0.0135447,0,0.162565,0.0966802,2415.5,414.214,2089.2,238.035,0,2102.72,1
756,0.0135626,4,835720,92895.3,0.162,0.0135626,0,0.162567,0.0962588,2412.89,410.838,2086.59,238.976,0,2100.23,1
757,0.0135806,4,176214,92390.5,0.162,0.0135806,0,0.162568,0.0958374,2410.27,407.463,2083.98,239.917,0,2097.75,1
758,0.0135985,4,26452.8,91885.6,0.162,0.0135985,0,0.16257,0.0954159,2407.66,404.087,2081.37,240.858,0,2095.26,1
759,0.0136165,4,386494,91380.8,0.162,0.0136165,0,0.162571,0.0949945,2405.05,400.711,2078.76,241.8,0,2092.77,1
760,0.0136344,4,1.25634e+06,90875.9,0.162,0.0136344,0,0.162573,0.0945731,2402.44,397.336,2076.14,242.741,0,2090.29,1
761,0.0136523,4,2.63598e+06,90371.1,0.162,0.0136523,0,0.162574,0.0941517,2399.83,393.96,2073.53,243.682,0,2087.8,1
762,0.0136703,4,4.52543e+06,89866.2,0.162,0.0136703,0,0.162576,0.0937302,2397.21,390.584,2070.92,244.624,0,2085.32,1
763,0.0136882,4,6.92468e+06,89361.4,0.162,0.0136882,0,0.162577,0.0933088,2394.6,387.209,2068.31,245.565,0,2082.83,1
764,0.0137062,4,9.9201e+06,88842.8,0.162,0.0137062,0,0.162579,0.0928757,2391.91,383.764,2065.66,246.213,0,2080.28,1
765,0.0137241,4,1.47112e+07,88156.3,0.162,0.0137241,0,0.16258,0.0923004,2388.21,379.488,2062.52,243.28,0,2076.81,1
766,0.013742,3,1.8625e+07,87469.9,0.162,0.013742,0,0.162582,0.0917251,2384.51,375.211,2059.38,240.346,0,2073.35,1
767,0.01376,3,1.31724e+07,86783.4,0.162,0.01376,0,0.162583,0.0911498,2380.82,370.934,2056.24,237.413,0,2069.9,1
768,0.0137779,3,8.66228e+06,86097,0.162,0.0137779,0,0.162585,0.0905745,2377.12,366.658,2053.1,234.48,0,2066.44,1
769,0.0137959,3,5.09469e+06,85410.5,0.162,0.0137959,0,0.162586,0.0899992,2373.42,362.381,2049.96,231.547,0,2062.99,1
770,0.0138138,3,2.46962e+06,84724.1,0.162,0.0138138,0,0.162588,0.0894239,2369.72,358.104,2046.82,228.613,0,2059.55,1
771,0.0138317,3,787114,84037.7,0.162,0.0138317,0,0.162589,0.0888486,2366.03,353.827,2043.68,225.68,0,2056.1,1
772,0.0138497,3,47028.5,83351.2,0.162,0.0138497,0,0.162591,0.0882733,2362.33,349.551,2040.54,222.747,0,2052.66,1
773,0.0138676,3,249458,82664.8,0.162,0.0138676,0,0.162592,0.087698,2358.63,345.274,2037.4,219.814,0,2049.22,1
774,0.0138856,3,1.39442e+06,81978.3,0.162,0.0138856,0,0.162594,0.0871227,2354.93,340.997,2034.26,216.881,0,2045.79,1
775,0.0139035,3,2.44218e+06,81595.4,0.162,0.0139035,0,0.162596,0.0868035,2352.58,338.688,2032.58,212.927,0,2043.7,1
776,0.0139214,3,3.40501e+06,81312.4,0.162,0.0139214,0,0.162597,0.0865685,2350.68,337.026,2031.38,208.638,0,2042.06,1
777,0.0139394,3,4.52817e+06,81029.3,0.162,0.0139394,0,0.162599,0.0863334,2348.77,335.364,2030.17,204.35,0,2040.43,1
778,0.0139573,3,5.81161e+06,80746.3,0.162,0.0139573,0,0.1626,0.0860984,2346.86,333.702,2028.97,200.061,0,2038.81,1
779,0.0139753,3,7.25531e+06,80463.2,0.162,0.0139753,0,0.162602,0.0858634,2344.95,332.04,2027.77,195.772,0,2037.2,1
780,0.0139932,3,8.85934e+06,80180.2,0.162,0.0139932,0,0.162603,0.0856284,2343.05,330.378,2026.57,191.483,0,2035.59,1
781,0.0140111,3,1.06236e+07,79897.1,0.162,0.0140111,0,0.162605,0.0853934,2341.14,328.716,2025.36,187.194,0,2034,1
782,0.0140291,3,1.25482e+07,79614.1,0.162,0.0140291,0,0.162606,0.0851584,2339.23,327.054,2024.16,182.905,0,2032.41,1
783,0.014047,3,1.46331e+07,79331,0.162,0.014047,0,0.162608,0.0849234,2337.33,325.392,2022.96,178.616,0,2030.83,1
784,0.014065,3,1.68782e+07,79048,0.162,0.014065,0,0.162609,0.0846884,2335.42,323.73,2021.76,174.327,0,2029.26,1
785,0.0140829,3,1.73027e+07,78996.6,0.162,0.0140829,0,0.162611,0.0846531,2334.88,323.492,2021.62,170.923,0,2028.83,1
786,0.0141008,3,1.52326e+07,79253.3,0.162,0.0141008,0,0.162613,0.0848834,2336.16,325.147,2022.91,168.694,0,2029.93,1
787,0.0141188,3,1.32943e+07,79510.1,0.162,0.0141188,0,0.162614,0.0851138,2337.45,326.803,2024.19,166.465,0,2031.02,1
788,0.0141367,3,1.14878e+07,79766.8,0.162,0.0141367,0,0.162616,0.0853441,2338.73,328.459,2025.47,164.236,0,2032.12,1
789,0.0141547,3,9.81325e+06,80023.5,0.162,0.0141547,0,0.162617,0.0855744,2340.02,330.114,2026.76,162.007,0,2033.22,1
790,0.0141726,3,8.27056e+06,80280.3,0.162,0.0141726,0,0.162619,0.0858047,2341.3,331.77,2028.04,159.779,0,2034.33,1
791,0.0141905,3,6.85969e+06,80537,0.162,0.0141905,0,0.16262,0.086035,2342.59,333.425,2029.33,157.55,0,2035.43,1
792,0.0142085,3,5.58066e+06,80793.8,0.162,0.0142085,0,0.162622,0.0862654,2343.87,335.081,2030.61,155.321,0,2036.54,1
793,0.0142264,3,4.4335e+06,81050.5,0.162,0.0142264,0,0.162623,0.0864957,2345.16,336.736,2031.9,153.092,0,2037.66,1
794,0.0142444,3,3.41818e+06,81307.2,0.162,0.0142444,0,0.162625,0.086726,2346.44,338.392,2033.18,150.863,0,2038.77,1
795,0.0142623,3,2.49617e+06,81576.1,0.162,0.0142623,0,0.162627,0.0869665,2347.77,340.11,2034.48,148.597,0,2039.9,1
796,0.0142802,3,1.46014e+06,81947.7,0.162,0.0142802,0,0.162628,0.0872934,2349.51,342.354,2035.9,146.021,0,2041.13,1
797,0.0142982,3,700291,82319.3,0.162,0.0142982,0,0.16263,0.0876203,2351.25,344.598,2037.33,143.445,0,2042.37,1
798,0.0143161,3,216607,82690.9,0.162,0.0143161,0,0.162631,0.0879472,2352.99,346.842,2038.75,140.869,0,2043.61,1
799,0.0143341,3,9088.34,83062.4,0.162,0.0143341,0,0.162633,0.0882741,2354.73,349.087,2040.17,138.293,0,2044.85,1
800,0.014352,3,77717.8,83434,0.162,0.014352,0,0.162634,0.088601,2356.46,351.331,2041.59,135.717,0,2046.1,1
801,0.0143699,3,422510,83805.6,0.162,0.0143699,0,0.162636,0.0889279,2358.2,353.575,2043.02,133.141,0,2047.35,1
802,0.0143879,3,1.04346e+06,84177.1,0.162,0.0143879,0,0.162638,0.0892548,2359.94,355.819,2044.44,130.565,0,2048.6,1
803,0.0144058,3,1.9406e+06,84548.7,0.162,0.0144058,0,0.162639,0.0895817,2361.68,358.064,2045.86,127.988,0,2049.86,1
804,0.0144238,3,3.11389e+06,84920.3,0.162,0.0144238,0,0.162641,0.0899086,2363.42,360.308,2047.29,125.412,0,2051.12,1
805,0.0144417,3,4.56333e+06,85291.9,0.162,0.0144417,0,0.162642,0.0902355,2365.16,362.552,2048.71,122.836,0,2052.39,1
806,0.0144596,3,5.54477e+06,85510.4,0.162,0.0144596,0,0.162644,0.0904333,2365.97,363.719,2049.03,122.625,0,2052.69,1
807,0.0144776,3,6.40475e+06,85686.4,0.162,0.0144776,0,0.162646,0.0905953,2366.51,364.586,2049.04,123.07,0,2052.73,1
808,0.0144955,3,7.32671e+06,85862.5,0.162,0.0144955,0,0.162647,0.0907573,2367.06,365.453,2049.05,123.516,0,2052.77,1
809,0.0145135,3,8.31064e+06,86038.5,0.162,0.0145135,0,0.162649,0.0909192,2367.61,366.321,2049.07,123.961,0,2052.81,1
810,0.0145314,3,9.3565e+06,86214.5,0.162,0.0145314,0,0.16265,0.0910812,2368.16,367.188,2049.08,124.407,0,2052.85,1
811,0.0145493,3,1.04644e+07,86390.5,0.162,0.0145493,0,0.162652,0.0912432,2368.71,368.055,2049.09,124.852,0,2052.89,1
812,0.0145673,3,1.16342e+07,86566.6,0.162,0.0145673,0,0.162654,0.0914052,2369.26,368.923,2049.11,125.297,0,2052.93,1
813,0.0145852,3,1.2866e+07,86742.6,0.162,0.0145852,0,0.162655,0.0915671,2369.81,369.79,2049.12,125.743,0,2052.97,1
814,0.0146032,3,1.41598e+07,86918.6,0.162,0.0146032,0,0.162657,0.0917291,2370.36,370.657,2049.13,126.188,0,2053.01,1
815,0.0146211,3,1.55156e+07,87094.6,0.162,0.0146211,0,0.162658,0.0918911,2370.91,371.525,2049.15,126.634,0,2053.06,1
816,0.014639,3,1.55631e+07,87100.7,0.162,0.014639,0,0.16266,0.0919043,2370.65,371.291,2048.3,128.517,0,2052.33,1
817,0.014657,3,1.40692e+07,86906.6,0.162,0.014657,0,0.162662,0.0917423,2369.43,369.761,2046.45,132.093,0,2050.71,1
818,0.0146749,3,1.26508e+07,86712.5,0.162,0.0146749,0,0.162663,0.0915804,2368.21,368.232,2044.6,135.668,0,2049.1,1
819,0.0146929,3,1.13077e+07,86518.4,0.162,0.0146929,0,0.162665,0.0914185,2366.99,366.702,2042.75,139.244,0,2047.49,1
820,0.0147108,3,1.00399e+07,86324.3,0.162,0.0147108,0,0.162667,0.0912565,2365.77,365.172,2040.9,142.82,0,2045.89,1
821,0.0147287,3,8.84767e+06,86130.2,0.162,0.0147287,0,0.162668,0.0910946,2364.55,363.643,2039.05,146.396,0,2044.3,1
822,0.0147467,3,7.73074e+06,85936,0.162,0.0147467,0,0.16267,0.0909327,2363.33,362.113,2037.2,149.971,0,2042.71,1
823,0.0147646,3,6.68925e+06,85741.9,0.162,0.0147646,0,0.162671,0.0907707,2362.11,360.583,2035.35,153.547,0,2041.13,1
824,0.0147826,3,5.72311e+06,85547.8,0.162,0.0147826,0,0.162673,0.0906088,2360.89,359.054,2033.5,157.123,0,2039.56,1
825,0.0148005,3,4.83241e+06,85353.7,0.162,0.0148005,0,0.162675,0.0904469,2359.67,357.524,2031.65,160.699,0,2037.99,1
826,0.0148184,3,3.8339e+06,85113.4,0.162,0.0148184,0,0.162676,0.0902447,2358.2,355.717,2029.6,164.551,0,2036.26,1
827,0.0148364,3,2.02858e+06,84579.3,0.162,0.0148364,0,0.162678,0.0897872,2355.15,352.148,2026.28,170.16,0,2033.41,1
828,0.0148543,3,793872,84045.2,0.162,0.0148543,0,0.16268,0.0893296,2352.1,348.579,2022.96,175.769,0,2030.58,1
829,0.0148723,3,129834,83511.1,0.162,0.0148723,0,0.162681,0.088872,2349.04,345.009,2019.65,181.378,0,2027.77,1
830,0.0148902,3,36487.9,82976.9,0.162,0.0148902,0,0.162683,0.0884145,2345.99,341.44,2016.33,186.987,0,2024.98,1
831,0.0149081,3,513833,82442.8,0.162,0.0149081,0,0.162685,0.0879569,2342.94,337.871,2013.01,192.597,0,2022.2,1
832,0.0149261,3,1.56187e+06,81908.7,0.162,0.0149261,0,0.162686,0.0874993,2339.88,334.301,2009.69,198.206,0,2019.45,1
833,0.014944,3,3.1806e+06,81374.6,0.162,0.014944,0,0.162688,0.0870417,2336.83,330.732,2006.38,203.815,0,2016.7,1
834,0.014962,3,5.37002e+06,80840.5,0.162,0.014962,0,0.162689,0.0865842,2333.78,327.163,2003.06,209.424,0,2013.98,1
835,0.0149799,3,8.13013e+06,80306.4,0.162,0.0149799,0,0.162691,0.0861266,2330.73,323.593,1999.74,215.033,0,2011.27,1
836,0.0149978,3,1.14609e+07,79772.2,0.162,0.0149978,0,0.162693,0.085669,2327.67,320.024,1996.43,220.643,0,2008.58,1
837,0.0150158,3,1.54775e+07,79223.5,0.162,0.0150158,0,0.162694,0.0851982,2324.55,316.444,1992.98,225.985,0,2005.75,1
838,0.0150337,3,2.01269e+07,78671.3,0.162,0.0150337,0,0.162696,0.0847243,2321.41,312.862,1989.5,231.266,0,2002.9,1
839,0.0150517,2,1.73524e+07,78119.1,0.162,0.0150517,0,0.162698,0.0842504,2318.27,309.28,1986.03,236.548,0,2000.06,1
840,0.0150696,2,1.30645e+07,77566.9,0.162,0.0150696,0,0.162699,0.0837765,2315.13,305.698,1982.55,241.829,0,1997.24,1
841,0.0150875,2,9.38669e+06,77014.8,0.162,0.0150875,0,0.162701,0.0833026,2311.99,302.115,1979.07,247.11,0,1994.44,1
842,0.0151055,2,6.3186e+06,76462.6,0.162,0.0151055,0,0.162703,0.0828287,2308.85,298.533,1975.6,252.391,0,1991.65,1
843,0.0151234,2,3.86038e+06,75910.5,0.162,0.0151234,0,0.162704,0.0823548,2305.71,294.951,1972.12,257.672,0,1988.88,1
844,0.0151414,2,2.01207e+06,75358.3,0.162,0.0151414,0,0.162706,0.081881,2302.57,291.369,1968.64,262.953,0,1986.13,1
845,0.0151593,2,773673,74806.1,0.162,0.0151593,0,0.162708,0.0814071,2299.43,287.786,1965.16,268.234,0,1983.39,1
846,0.0151772,2,145195,74254,0.162,0.0151772,0,0.162709,0.0809332,2296.29,284.204,1961.69,273.516,0,1980.66,1
847,0.0151952,2,68128.6,73867.3,0.162,0.0151952,0,0.162711,0.0806014,2293.97,281.674,1959.1,277.104,0,1978.6,1
848,0.0152131,2,153893,73653.5,0.162,0.0152131,0,0.162713,0.0804181,2292.5,280.242,1957.44,278.927,0,1977.22,1
849,0.0152311,2,331164,73439.6,0.162,0.0152311,0,0.162714,0.0802347,2291.04,278.81,1955.79,280.75,0,1975.84,1
850,0.015249,2,599930,73225.7,0.162,0.015249,0,0.162716,0.0800513,2289.57,277.377,1954.13,282.573,0,1974.46,1
851,0.0152669,2,960209,73011.9,0.162,0.0152669,0,0.162718,0.0798679,2288.11,275.945,1952.48,284.396,0,1973.08,1
852,0.0152849,2,1.41198e+06,72798,0.162,0.0152849,0,0.162719,0.0796845,2286.64,274.513,1950.82,286.219,0,1971.7,1
853,0.0153028,2,1.95524e+06,72584.1,0.162,0.0153028,0,0.162721,0.0795012,2285.17,273.08,1949.16,288.042,0,1970.33,1
854,0.0153208,2,2.59003e+06,72370.2,0.162,0.0153208,0,0.162723,0.0793178,2283.71,271.648,1947.51,289.865,0,1968.96,1
855,0.0153387,2,3.31627e+06,72156.4,0.162,0.0153387,0,0.162725,0.0791344,2282.24,270.216,1945.85,291.688,0,1967.59,1
856,0.0153566,2,4.13403e+06,71942.5,0.162,0.0153566,0,0.162726,0.078951,2280.78,268.784,1944.19,293.511,0,1966.22,1
857,0.0153746,2,4.73582e+06,71798.6,0.162,0.0153746,0,0.162728,0.0788284,2279.74,267.805,1943.01,294.85,0,1965.25,1
858,0.0153925,2,3.88172e+06,72006.1,0.162,0.0153925,0,0.16273,0.0790107,2280.86,269.108,1944.18,293.758,0,1966.25,1
859,0.0154105,2,3.11376e+06,72213.6,0.162,0.0154105,0,0.162731,0.079193,2281.99,270.41,1945.36,292.665,0,1967.25,1
860,0.0154284,2,2.43193e+06,72421.1,0.162,0.0154284,0,0.162733,0.0793753,2283.11,271.712,1946.54,291.573,0,1968.25,1
861,0.0154463,2,1.83623e+06,72628.7,0.162,0.0154463,0,0.162735,0.0795576,2284.24,273.015,1947.71,290.481,0,1969.25,1
862,0.0154643,2,1.32665e+06,72836.2,0.162,0.0154643,0,0.162736,0.0797399,2285.36,274.317,1948.89,289.389,0,1970.26,1
863,0.0154822,2,903211,73043.7,0.162,0.0154822,0,0.162738,0.0799222,2286.49,275.619,1950.06,288.297,0,1971.26,1
864,0.0155002,2,565899,73251.2,0.162,0.0155002,0,0.16274,0.0801045,2287.61,276.921,1951.24,287.205,0,1972.26,1
865,0.0155181,2,314717,73458.7,0.162,0.0155181,0,0.162742,0.0802868,2288.73,278.224,1952.42,286.113,0,1973.27,1
866,0.015536,2,149665,73666.2,0.162,0.015536,0,0.162743,0.0804691,2289.86,279.526,1953.59,285.02,0,1974.27,1
867,0.015554,2,70742.8,73873.7,0.162,0.015554,0,0.162745,0.0806514,2290.98,280.828,1954.77,283.928,0,1975.28,1
868,0.0155719,2,231320,74370.6,0.162,0.0155719,0,0.162747,0.0810832,2293.78,284.088,1958,280.364,0,1977.97,1
869,0.0155899,2,986564,74921.5,0.162,0.0155899,0,0.162748,0.0815615,2296.88,287.713,1961.61,276.339,0,1980.98,1
870,0.0156078,2,2.34887e+06,75472.4,0.162,0.0156078,0,0.16275,0.0820399,2299.99,291.337,1965.22,272.314,0,1983.99,1
871,0.0156257,2,4.31823e+06,76023.2,0.162,0.0156257,0,0.162752,0.0825183,2303.09,294.962,1968.83,268.289,0,1987.02,1
872,0.0156437,2,6.8948e+06,76574.1,0.162,0.0156437,0,0.162754,0.0829967,2306.2,298.587,1972.44,264.264,0,1990.06,1
873,0.0156616,2,1.00781e+07,77125,0.162,0.0156616,0,0.162755,0.083475,2309.3,302.212,1976.05,260.239,0,1993.11,1
874,0.0156796,2,1.38689e+07,77675.9,0.162,0.0156796,0,0.162757,0.0839534,2312.41,305.837,1979.66,256.214,0,1996.17,1
875,0.0156975,2,1.82662e+07,78226.8,0.162,0.0156975,0,0.162759,0.0844317,2315.51,309.461,1983.27,252.189,0,1999.24,1
876,0.0157154,3,1.91885e+07,78777.6,0.162,0.0157154,0,0.16276,0.0849101,2318.61,313.086,1986.88,248.164,0,2002.32,1
877,0.0157334,3,1.46662e+07,79328.5,0.162,0.0157334,0,0.162762,0.0853885,2321.72,316.711,1990.49,244.139,0,2005.41,1
878,0.0157513,3,1.06497e+07,79894.9,0.162,0.0157513,0,0.162764,0.0858832,2324.88,320.481,1994.12,239.006,0,2008.39,1
879,0.0157693,3,7.19724e+06,80475.7,0.162,0.0157693,0,0.162766,0.0863932,2328.09,324.386,1997.77,232.849,0,2011.29,1
880,0.0157872,3,4.41977e+06,81056.4,0.162,0.0157872,0,0.162767,0.0869031,2331.31,328.291,2001.41,226.692,0,2014.21,1
881,0.0158051,3,2.31678e+06,81637.2,0.162,0.0158051,0,0.162769,0.0874131,2334.52,332.197,2005.06,220.535,0,2017.15,1
882,0.0158231,3,888656,82217.9,0.162,0.0158231,0,0.162771,0.087923,2337.73,336.102,2008.71,214.379,0,2020.11,1
883,0.015841,3,135132,82798.7,0.162,0.015841,0,0.162773,0.088433,2340.95,340.007,2012.35,208.221,0,2023.1,1
884,0.015859,3,56351.5,83379.4,0.162,0.015859,0,0.162774,0.088943,2344.16,343.912,2016,202.065,0,2026.1,1
885,0.0158769,3,652299,83960.2,0.162,0.0158769,0,0.162776,0.089453,2347.37,347.817,2019.64,195.908,0,2029.12,1
886,0.0158948,3,1.92286e+06,84541,0.162,0.0158948,0,0.162778,0.0899629,2350.59,351.722,2023.29,189.751,0,2032.17,1
887,0.0159128,3,3.86828e+06,85121.7,0.162,0.0159128,0,0.16278,0.0904729,2353.8,355.628,2026.93,183.594,0,2035.23,1
888,0.0159307,3,6.16733e+06,85638.7,0.162,0.0159307,0,0.162781,0.0909277,2356.63,359.124,2030.19,177.925,0,2037.98,1
889,0.0159487,3,7.50156e+06,85894.3,0.162,0.0159487,0,0.162783,0.091157,2357.87,360.946,2031.87,174.252,0,2039.33,1
890,0.0159666,3,8.96659e+06,86149.9,0.162,0.0159666,0,0.162785,0.0913864,2359.12,362.769,2033.55,170.579,0,2040.69,1
891,0.0159845,3,1.05622e+07,86405.5,0.162,0.0159845,0,0.162787,0.0916157,2360.36,364.591,2035.23,166.906,0,2042.06,1
892,0.0160025,3,1.22887e+07,86661.1,0.162,0.0160025,0,0.162788,0.091845,2361.61,366.413,2036.91,163.233,0,2043.44,1
893,0.0160204,3,1.41458e+07,86916.7,0.162,0.0160204,0,0.16279,0.0920743,2362.85,368.235,2038.58,159.56,0,2044.82,1
894,0.0160384,3,1.61337e+07,87172.3,0.162,0.0160384,0,0.162792,0.0923036,2364.1,370.058,2040.26,155.887,0,2046.21,1
895,0.0160563,3,1.82522e+07,87427.9,0.162,0.0160563,0,0.162794,0.0925329,2365.35,371.88,2041.94,152.214,0,2047.61,1
896,0.0160742,4,1.85477e+07,87683.5,0.162,0.0160742,0,0.162796,0.0927622,2366.59,373.702,2043.62,148.541,0,2049.01,1
897,0.0160922,4,1.64112e+07,87939.1,0.162,0.0160922,0,0.162797,0.0929915,2367.84,375.524,2045.3,144.868,0,2050.42,1
898,0.0161101,4,1.44053e+07,88194.8,0.162,0.0161101,0,0.162799,0.0932209,2369.08,377.347,2046.98,141.195,0,2051.84,1
899,0.0161281,4,1.33455e+07,88337.1,0.162,0.0161281,0,0.162801,0.0933491,2369.46,378.064,2047.01,143.415,0,2052.03,1
900,0.016146,4,1.24423e+07,88462.9,0.162,0.016146,0,0.162803,0.0934627,2369.72,378.62,2046.8,146.493,0,2052.04,1
901,0.0161639,4,1.15708e+07,88588.7,0.162,0.0161639,0,0.162804,0.0935762,2369.97,379.177,2046.59,149.571,0,2052.05,1
902,0.0161819,4,1.0731e+07,88714.6,0.162,0.0161819,0,0.162806,0.0936897,2370.23,379.733,2046.39,152.649,0,2052.07,1
903,0.0161998,4,9.92284e+06,88840.4,0.162,0.0161998,0,0.162808,0.0938033,2370.49,380.289,2046.18,155.727,0,2052.09,1
904,0.0162178,4,9.14645e+06,88966.2,0.162,0.0162178,0,0.16281,0.0939168,2370.74,380.846,2045.97,158.805,0,2052.12,1
905,0.0162357,4,8.40165e+06,89092,0.162,0.0162357,0,0.162812,0.0940304,2371,381.402,2045.76,161.883,0,2052.16,1
906,0.0162536,4,7.68863e+06,89217.9,0.162,0.0162536,0,0.162813,0.0941439,2371.25,381.959,2045.56,164.961,0,2052.2,1
907,0.0162716,4,7.0072e+06,89343.7,0.162,0.0162716,0,0.162815,0.0942575,2371.51,382.515,2045.35,168.039,0,2052.24,1
908,0.0162895,4,6.35751e+06,89469.5,0.162,0.0162895,0,0.162817,0.094371,2371.76,383.071,2045.14,171.117,0,2052.29,1
909,0.0163075,4,6.41259e+06,89458.8,0.162,0.0163075,0,0.162819,0.0943684,2371.37,382.473,2043.55,175.784,0,2051.1,1
910,0.0163254,4,7.04966e+06,89336.1,0.162,0.0163254,0,0.162821,0.0942705,2370.44,380.928,2040.84,181.753,0,2048.92,1
911,0.0163433,4,7.717e+06,89213.4,0.162,0.0163433,0,0.162822,0.0941726,2369.52,379.383,2038.12,187.722,0,2046.75,1
912,0.0163613,4,8.41449e+06,89090.8,0.162,0.0163613,0,0.162824,0.0940748,2368.59,377.838,2035.41,193.691,0,2044.6,1
913,0.0163792,4,9.14221e+06,88968.1,0.162,0.0163792,0,0.162826,0.0939769,2367.67,376.293,2032.69,199.66,0,2042.47,1
914,0.0163972,4,9.90004e+06,88845.4,0.162,0.0163972,0,0.162828,0.0938791,2366.74,374.748,2029.98,205.629,0,2040.36,1
915,0.0164151,4,1.06881e+07,88722.7,0.162,0.0164151,0,0.16283,0.0937812,2365.82,373.203,2027.26,211.598,0,2038.27,1
916,0.016433,4,1.15064e+07,88600.1,0.162,0.016433,0,0.162831,0.0936834,2364.89,371.658,2024.54,217.567,0,2036.2,1
917,0.016451,4,1.23548e+07,88477.4,0.162,0.016451,0,0.162833,0.0935855,2363.97,370.113,2021.83,223.535,0,2034.15,1
918,0.0164689,4,1.32335e+07,88354.7,0.162,0.0164689,0,0.162835,0.0934877,2363.04,368.568,2019.11,229.505,0,2032.11,1
919,0.0164869,4,1.45985e+07,88171.8,0.162,0.0164869,0,0.162837,0.0933386,2361.84,366.702,2016.25,235.768,0,2029.98,1
